/articles/burg/192603	Adieu, beau désordre… (mars 1926) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192604_p530	Pierre Jean Jouve, Paulina 1880 (avril 1926) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192604_p531	Alix de Watteville, La Folie de l’espace (avril 1926) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192605_p661a	Wilfred Chopard, Spicilège ironique (mai 1926) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192605_p661b	Cécile-Claire Rivier, L’Athée (mai 1926) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192605_p661c	Jean Cocteau, Rappel à l’ordre (mai 1926) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192605_p662	René Crevel, Mon corps et moi (mai 1926) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192606	Le Corbusier, Urbanisme (juin 1926) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192607	Ramon Fernandez, Messages (juillet 1926) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192609	Henry de Montherlant, Les Bestiaires (septembre 1926) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192612_p810a	Jacques Spitz, La Croisière indécise (décembre 1926) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192612_p810b	Alfred Colling, L’Iroquois (décembre 1926) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192612_p811	André Malraux, La Tentation de l’Occident (décembre 1926) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192701	Louis Aragon, Le Paysan de Paris (janvier 1927) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192702_p256	Bernard Barbey, La Maladère (février 1927) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192702_p257	Guy de Pourtalès, Montclar (février 1927) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192703	Edmond Jaloux, Ô toi que j’eusse aimée… (mars 1927) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192704	Daniel-Rops, Notre inquiétude (avril 1927) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192705_p689	Bernard Lecache, Jacob (mai 1927) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192705_p690	René Crevel, La Mort difficile (mai 1927) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192705_p693	Paul Éluard, Capitale de la douleur (mai 1927) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192705_p694	Pierre Drieu la Rochelle, La Suite dans les idées (mai 1927) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192707	Pierre Girard, Connaissez mieux le cœur des femmes (juillet 1927) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192708	Jean-Louis Vaudoyer, Premières Amours (août 1927) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192712_p787	Edmond Jaloux, Rainer Maria Rilke (décembre 1927) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192712_p791	Léon Bopp, Interférences (décembre 1927) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192801	Princesse Bibesco, Catherine-Paris (janvier 1928) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192806	Marguerite Allotte de la Fuye, Jules Verne, sa vie, son œuvre (juin 1928) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192808	Aragon, Traité du style (août 1928) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192811	Pierre Naville, La Révolution et les intellectuels (novembre 1928) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192812_p1547	André Malraux, Les Conquérants (décembre 1928) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192812_p1549	Guy de Pourtalès, Louis II de Bavière ou Hamlet-Roi (décembre 1928) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192812_p1553	Daniel-Rops, Le Prince Menteur (décembre 1928) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192901	Sherwood Anderson, Mon père et moi et Je suis un homme (janvier 1929) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192906	Jules Supervielle, Saisir (juin 1929) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192908_p248	Jean Cassou, La Clef des songes (août 1929) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192908_p250	André Rolland de Renéville, Rimbaud le voyant (août 1929) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/192911	Julien Benda, La Fin de l’Éternel (novembre 1929) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/193003_p384	Henri Michaux, Mes propriétés (mars 1930) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/193003_p385	Kikou Yamata, Saisons suisses (mars 1930) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/193004	André Jullien du Breuil, Kate (avril 1930) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/193009	Léon Pierre-Quint, Le Comte de Lautréamont et Dieu (septembre 1930) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/193010_p405	Voyage en Hongrie I (octobre 1930) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/193010_p532	Hölderlin, La Mort d’Empédocle et Poèmes de la folie (octobre 1930) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/193011_p577	Voyage en Hongrie II (novembre 1930) – Bibliothèque universelle et Revue de Genève	3
/articles/burg/193011_p656	Charles Du Bos, Approximations, 4ᵉ série (novembre 1930) – Bibliothèque universelle et Revue de Genève	3
/articles/rbl/192612_p3	Avant-propos (décembre 1926) – Revue de Belles-Lettres	3
/articles/rbl/192612_p13	Paradoxe de la sincérité (décembre 1926) – Revue de Belles-Lettres	3
/articles/rbl/192701_p40	Billets aigres-doux (janvier 1927) – Revue de Belles-Lettres	3
/articles/rbl/192701_p54	Conte métaphysique : L’individu atteint de strabisme (janvier 1927) – Revue de Belles-Lettres	3
/articles/rbl/192701_p61	Dans le Style (janvier 1927) – Revue de Belles-Lettres	3
/articles/rbl/192702_p67	Lettre du survivant (février 1927) – Revue de Belles-Lettres	3
/articles/rbl/192702_p85	Orphée sans charme (février 1927) – Revue de Belles-Lettres	3
/articles/rbl/192702_p94	L’autre œil (février 1927) – Revue de Belles-Lettres	3
/articles/rbl/192703	Entr’acte de René Clair, ou L’éloge du Miracle (mars 1927) – Revue de Belles-Lettres	3
/articles/rbl/192704_p131	Louis Aragon, le beau prétexte (avril 1927) – Revue de Belles-Lettres	3
/articles/rbl/192704_p151	Quatre incidents (avril 1927) – Revue de Belles-Lettres	3
/articles/rbl/192705_p180	Récit du pickpocket (fragment) (mai 1927) – Revue de Belles-Lettres	3
/articles/rbl/192705_p186	Conseils à la jeunesse (mai 1927) – Revue de Belles-Lettres	3
/articles/rbl/192707_p231	La part du feu. Lettres sur le mépris de la littérature (juillet 1927) – Revue de Belles-Lettres	3
/articles/rbl/192707_p249	Les derniers jours (juillet 1927) – Revue de Belles-Lettres	3
/articles/rbl/192707_p256	Adieu au lecteur (juillet 1927) – Revue de Belles-Lettres	3
/articles/rbl/192901	« Belles-Lettres, c’est la clé des champs… » (janvier 1929) – Revue de Belles-Lettres	3
/articles/rbl/192903	Prison. Ailleurs. Étoile de jour (mars 1929) – Revue de Belles-Lettres	3
/articles/rbl/192904	Souvenirs d’enfance et de jeunesse, par Philippe Godet (avril 1929) – Revue de Belles-Lettres	3
/articles/rbl/192911	L’ordre social. Le Libéralisme. L’inspiration (novembre 1929) – Revue de Belles-Lettres	3
/articles/rbl/193005	Les soirées du Brambilla-club (mai 1930) – Revue de Belles-Lettres	3
/articles/rbl/1932	La pluie et le beau temps (Dialogue dans une tête) (1932) – Revue de Belles-Lettres	3
/articles/rbl/1933	Petites notes sur les vérités éternelles (1932-1933) – Revue de Belles-Lettres	3
/articles/rbl/1935	René Guisan : un clerc (1935) – Revue de Belles-Lettres	3
/articles/rbl/193811	Le Poète et le Vilain (novembre 1938) – Revue de Belles-Lettres	3
/articles/rbl/1968	Hölderlin dans le souvenir des noms splendides (1968) – Revue de Belles-Lettres	3
/articles/fv/192802	Le péril Ford (février 1928) – Foi et Vie	3
/articles/fv/1930	« Pour un humanisme nouveau » [Réponse à une enquête] (1930) – Foi et Vie	3
/articles/fv/193102	André Malraux, La Voie royale (février 1931) – Foi et Vie	3
/articles/fv/193103	Sécularisme (mars 1931) – Foi et Vie	3
/articles/fv/193104_p274	Une exposition d’artistes protestants modernes (avril 1931) – Foi et Vie	3
/articles/fv/193104_p287	Conférences du Comte Keyserling (avril 1931) – Foi et Vie	3
/articles/fv/193105_p344	Au sujet d’un grand roman : La Princesse Blanche par Maurice Baring (mai 1931) – Foi et Vie	3
/articles/fv/193105_p351	Kierkegaard (mai 1931) – Foi et Vie	3
/articles/fv/193107	Littérature alpestre (juillet 1931) – Foi et Vie	3
/articles/fv/193109	Avant l’Aube, par Kagawa (septembre 1931) – Foi et Vie	3
/articles/fv/193110_p725	André Gide ou le style exquis (à propos de Divers) (octobre 1931) – Foi et Vie	3
/articles/fv/193110_p751	Le protestantisme jugé (octobre 1931) – Foi et Vie	3
/articles/fv/193201	Romanciers protestants (janvier 1932) – Foi et Vie	3
/articles/fv/193204	Goethe, chrétien, païen (avril 1932) – Foi et Vie	3
/articles/fv/193206	Penser dangereusement (juin 1932) – Foi et Vie	3
/articles/fv/193301	« Histoires du monde, s’il vous plaît ! » (janvier 1933) – Foi et Vie	3
/articles/fv/193402	Destin du siècle ou vocation personnelle ? (février 1934) – Foi et Vie	3
/articles/fv/193405	Deux essais de philosophes chrétiens (mai 1934) – Foi et Vie	3
/articles/fv/193408_p602	Notice biographique [Kierkegaard] (août 1934) – Foi et Vie	3
/articles/fv/193408_p605	Nécessité de Kierkegaard (août 1934) – Foi et Vie	3
/articles/fv/193410	Kasimir Edschmid, Destin allemand (octobre 1934) – Foi et Vie	3
/articles/fv/193503	Notes en marge de Nietzsche (mars 1935) – Foi et Vie	3
/articles/fv/193704	Luther et la liberté (À propos du Traité du serf arbitre) (avril 1937) – Foi et Vie	3
/articles/fv/194610	Fédéralisme et œcuménisme (octobre 1946) – Foi et Vie	3
/articles/fv/197704	Pédagogie des catastrophes (avril 1977) – Foi et Vie	3
/articles/nrf/193110	Les Éléments de la grandeur humaine, par Rudolf Kassner (octobre 1931) – La Nouvelle Revue française	3
/articles/nrf/193111	Sarah, par Jean Cassou (novembre 1931) – La Nouvelle Revue française	3
/articles/nrf/193201	Les Signes parmi nous, par C. F. Ramuz (janvier 1932) – La Nouvelle Revue française	3
/articles/nrf/193203	Le silence de Goethe (mars 1932) – La Nouvelle Revue française	3
/articles/nrf/193205	Querelles de famille, par Georges Duhamel (mai 1932) – La Nouvelle Revue française	3
/articles/nrf/193207	Ce chien, ton serviteur, par Rudyard Kipling (juillet 1932) – La Nouvelle Revue française	3
/articles/nrf/193209	Éloge de l’imprudence, par Marcel Jouhandeau (septembre 1932) – La Nouvelle Revue française	3
/articles/nrf/1932092	Alexandre, par Klaus Mann (septembre 1932) – La Nouvelle Revue française	3
/articles/nrf/193212	Cahier de revendications [Présentation] (décembre 1932) – La Nouvelle Revue française	3
/articles/nrf/1932122	À prendre ou à tuer (décembre 1932) – La Nouvelle Revue française	3
/articles/nrf/193304	Pétrarque, par Charles-Albert Cingria (avril 1933) – La Nouvelle Revue française	3
/articles/nrf/193306	Une main, par C. F. Ramuz (juin 1933) – La Nouvelle Revue française	3
/articles/nrf/193310	Saint-Évremond ou L’humaniste impur, par Albert-Marie Schmidt (octobre 1933) – La Nouvelle Revue française	3
/articles/nrf/193312	Le Deuxième Jour de la Création, par Ilya Ehrenbourg (décembre 1933) – La Nouvelle Revue française	3
/articles/nrf/193404	Taille de l’homme, par C. F. Ramuz (avril 1934) – La Nouvelle Revue française	3
/articles/nrf/193405	Le Procès, par Franz Kafka (mai 1934) – La Nouvelle Revue française	3
/articles/nrf/193508	Ni gauche ni droite (août 1935) – La Nouvelle Revue française	3
/articles/nrf/193509	Paracelse, par Frédéric Gundolf (septembre 1935) – La Nouvelle Revue française	3
/articles/nrf/1935092	Recherches philosophiques (septembre 1935) – La Nouvelle Revue française	3
/articles/nrf/1935102	Lawrence et Brett par Dorothy Brett ; Matinées mexicaines suivi de Pansies (poèmes), par D. H. Lawrence (octobre 1935) – La Nouvelle Revue française	3
/articles/nrf/193510	Les mystiques allemands du xiiiᵉ au xixᵉ siècle, par Jean Chuzeville (octobre 1935) – La Nouvelle Revue française	3
/articles/nrf/193510_p633	« Le plus beau pays du monde » (octobre 1935) – La Nouvelle Revue française	3
/articles/nrf/193602	Sur l’esprit incarné (février 1936) – La Nouvelle Revue française	3
/articles/nrf/193603	Dictature de la liberté, par Robert Aron (mars 1936) – La Nouvelle Revue française	3
/articles/nrf/193606	Kierkegaard en France (juin 1936) – La Nouvelle Revue française	3
/articles/nrf/193612	L’Art poétique ou Qu’il faut penser avec les mains (décembre 1936) – La Nouvelle Revue française	3
/articles/nrf/193701	Une idée de Law (janvier 1937) – La Nouvelle Revue française	3
/articles/nrf/193702	De la propriété capitaliste à la propriété humaine et Manifeste au service du personnalisme, par Emmanuel Mounier (février 1937) – La Nouvelle Revue française	3
/articles/nrf/19370701	N’habitez pas les villes (Extrait d’un Journal) (juillet 1937) – La Nouvelle Revue française	3
/articles/nrf/19371101	Gösta Berling, par Selma Lagerlöf (novembre 1937) – La Nouvelle Revue française	3
/articles/nrf/193711012	Au dossier d’une vieille querelle (novembre 1937) – La Nouvelle Revue française	3
/articles/nrf/19380101	Le Monastère noir, par Aladár Kuncz (janvier 1938) – La Nouvelle Revue française	3
/articles/nrf/19380201	Victoire à Waterloo, par Robert Aron (février 1938) – La Nouvelle Revue française	3
/articles/nrf/19380701	Une révolution refoulée (juillet 1938) – La Nouvelle Revue française	3
/articles/nrf/19380801	Alice au pays des merveilles, par Lewis Carroll (août 1938) – La Nouvelle Revue française	3
/articles/nrf/19381101	Page d’histoire (novembre 1938) – La Nouvelle Revue française	3
/articles/nrf/19390401	Propos sur la religion, par Alain (avril 1939) – La Nouvelle Revue française	3
/articles/nrf/19390701	Don Juan (juillet 1939) – La Nouvelle Revue française	3
/articles/nrf/19390901	La Poésie scientifique en France au xviᵉ siècle, par Albert-Marie Schmidt (septembre 1939) – La Nouvelle Revue française	3
/articles/nrf/19400101	Au sujet du Journal d’André Gide (janvier 1940) – La Nouvelle Revue française	3
/articles/nrf/19400501	Hommage à C. F. Ramuz (mai 1940) – La Nouvelle Revue française	3
/articles/nrf/19511101	Un complot de protestants (novembre 1951) – La Nouvelle Revue française	3
/articles/nrf/19570301	La découverte du temps ou l’aventure occidentale (mars 1957) – La Nouvelle Revue française	3
/articles/nrf/19610401	La personne, l’ange et l’absolu, ou le dialogue Occident-Orient (avril 1961) – La Nouvelle Revue française	3
/articles/espr/193210	À l’index (Première liste) : Candide (octobre 1932) – Esprit	3
/articles/espr/193211	On oubliera les juges (novembre 1932) – Esprit	3
/articles/espr/193303_p909	Comment rompre ? (mars 1933) – Esprit	3
/articles/espr/193303_p1034	Protestants (mars 1933) – Esprit	3
/articles/espr/193307	Loisir ou temps vide ? (juillet 1933) – Esprit	3
/articles/espr/193410	Préface à une littérature (octobre 1934) – Esprit	3
/articles/espr/193411	Sur une nouvelle de Jean Giono (novembre 1934) – Esprit	3
/articles/espr/193412_p368	Définition de la personne (décembre 1934) – Esprit	3
/articles/espr/193412_p474	André Breton, Point du jour (décembre 1934) – Esprit	3
/articles/espr/193501	André Rouveyre, Singulier (janvier 1935) – Esprit	3
/articles/espr/193502_p846a	Maurice Meunier, Idoles (février 1935) – Esprit	3
/articles/espr/193502_p846b	Albert Soulillou, Nitro (février 1935) – Esprit	3
/articles/espr/193504	Roger Breuil, Les uns les autres (avril 1935) – Esprit	3
/articles/espr/193505	Kasimir Edschmid, Destin allemand (mai 1935) – Esprit	3
/articles/espr/193506	Tristan Tzara, Grains et Issues (juin 1935) – Esprit	3
/articles/espr/193510	« L’Esprit n’a pas son palais » (octobre 1935) – Esprit	3
/articles/espr/193604	Francfort, 16 mars 1936 (avril 1936) – Esprit	3
/articles/espr/193605	Vues sur C. F. Ramuz (mai 1936) – Esprit	3
/articles/espr/193611_p251	Culture et commune mesure (novembre 1936) – Esprit	3
/articles/espr/193611_p331	Henri Petit, Un homme veut rester vivant (novembre 1936) – Esprit	3
/articles/espr/193611_p346	Note sur nos notes (novembre 1936) – Esprit	3
/articles/espr/193611_p355	Erskine Caldwell, Le Petit Arpent du Bon Dieu (novembre 1936) – Esprit	3
/articles/espr/193612	André Gide, Retour de l’URSS (décembre 1936) – Esprit	3
/articles/espr/193701_p642	Défense de la culture (janvier 1937) – Esprit	3
/articles/espr/193701_p656	La fièvre romanesque (janvier 1937) – Esprit	3
/articles/espr/193701_p664	Jean Blanzat, Septembre (janvier 1937) – Esprit	3
/articles/espr/193701_p665	Robert Briffaut, Europe (janvier 1937) – Esprit	3
/articles/espr/193702_p812	Paul Vaillant-Couturier, Au service de l’Esprit (février 1937) – Esprit	3
/articles/espr/193702_p824	Vassily Photiadès, Marylène ou à qui le dire ? (février 1937) – Esprit	3
/articles/espr/193703_p970	Albert Thibaudet, Histoire de la littérature française de 1789 à nos jours (mars 1937) – Esprit	3
/articles/espr/193703_p994	Jacques Benoist-Méchin, Histoire de l’armée allemande depuis l’armistice (mars 1937) – Esprit	3
/articles/espr/193705	Retour de Nietzsche (mai 1937) – Esprit	3
/articles/espr/193706_p368	Journal d’un intellectuel en chômage (fragments) (juin 1937) – Esprit	3
/articles/espr/193706_p479	Marius Richard, Le Procès (juin 1937) – Esprit	3
/articles/espr/193706_p480	Paul Éluard, L’Évidence poétique (juin 1937) – Esprit	3
/articles/espr/193707	M. Benda nous « cherche », mais ne nous trouve pas (juillet 1937) – Esprit	3
/articles/espr/193709_p697	Brève introduction à quelques témoignages littéraires (septembre 1937) – Esprit	3
/articles/espr/193709_p784	Martin Lamm, Swedenborg (septembre 1937) – Esprit	3
/articles/espr/193710	Neutralité oblige (octobre 1937) – Esprit	3
/articles/espr/193809_p652	La passion contre le mariage (septembre 1938) – Esprit	3
/articles/espr/193809_p746	Revue des revues (septembre 1938) – Esprit	3
/articles/espr/193811	L’amour action, ou de la fidélité (novembre 1938) – Esprit	3
/articles/espr/193812	Suite à « La passion contre le mariage » (décembre 1938) – Esprit	3
/articles/espr/193905	D’une critique stérile (mai 1939) – Esprit	3
/articles/espr/193909	Autour de L’Amour et l’Occident (septembre 1939) – Esprit	3
/articles/espr/194608	« Un divorce entre le christianisme et le monde ? » (août-septembre 1946) – Esprit	3
/articles/espr/194611	Épilogue (novembre 1946) – Esprit	3
/articles/espr/194811	Thèses du fédéralisme (novembre 1948) – Esprit	3
/articles/espr/196205	Lettre à Jean-Marie Domenach, à propos de « Sartre et l’Europe » (mai 1962) – Esprit	3
/articles/hn/193211_p1	Hic et nunc [éditorial] (novembre 1932) – Hic et Nunc	3
/articles/hn/193211_p23	Principe d’une politique du pessimisme actif (novembre 1932) – Hic et Nunc	3
/articles/hn/193303	Solutions pratiques ? (mars 1933) – Hic et Nunc	3
/articles/hn/193307_p95	Dialectique des fins dernières (juillet 1933) – Hic et Nunc	3
/articles/hn/193307_p116	Poésie dialectique (juillet 1933) – Hic et Nunc	3
/articles/hn/193401	Grammaire de la personne (janvier 1934) – Hic et Nunc	3
/articles/hn/193404	Précisions sur la mort du Grand Pan (avril 1934) – Hic et Nunc	3
/articles/hn/193407	Éditorial (juillet 1934) – Hic et Nunc	3
/articles/hn/193505_p152	Les trois temps de la Parole (mai 1935) – Hic et Nunc	3
/articles/hn/193505_p159	Soirée chez Nicodème (mai 1935) – Hic et Nunc	3
